Invoice,Invoice Number*,Supplier Name,Supplier Number,Status,Invoice Date*,Submit For Approval?,Handling Amount,Misc Amount,Shipping Amount,Line Level Taxation*,Tax Amount,Tax Rate,Tax Code,Tax Rate Type,Supplier Note,Payment Terms,Shipping Terms,Requester Email,Requester Name,Requester Lookup Name,Chart of Accounts*,Currency,Contract Number,Image Scan Filename,Image Scan URL,Local Currency Net,Taxes In Origin Country Currency,Local Currency Gross,Delivery Number,Delivery Date,Margin Scheme,Invoice Issuance Time,Cash Register Operator,Means Of Payment,Unique Identification Code Of Cash Receipt,Security Code Of Issuer,Cash Accounting Scheme Reference,Exchange Rate,Gross Total,Invoice Control Total,Late Payment Penalties,Credit Reason,Early Payment Provisions,Pre-Payment Date,Self Billing Reference,Discount Amount,Reverse Charge Reference,Discount %,Credit Note differences with Original Invoice,Original Value of Supply,Correct Value of Supply,Customs Declaration Number,Customs Office,Customs Declaration Date,Payment Order Reference,Payment Order Number,Resolution Number,Amount of advance payment received,Type of Relationship,Invoice Reference Number (IRN),Series,Folio Number,Buyer Representative Name,Supplier Representative Name,Payment Schedule Terms,Transaction UUID,Transaction Notification Date,VAT Chargeability System,Ship To Name,Ship To Id,Ship To Attention,Ship To Street1,Ship To Street2,Ship To City,Ship To State,Ship To Postal Code,Ship to Country Code,Ship to Country Name,Ship to Location Code,Ship to VAT ID,Ship to Local Tax Number,Bill To Address Id,Bill To Address Legal Entity Name,Bill To Address Street,Bill To Address City,Bill To Address Postal Code,Bill To Address Country Code,Bill To Address Location Code,Bill To Address VAT ID,Bill To Address Local Tax Number,Override Tax Country Code,Remit To Address Street1,Remit To Address Street2,Remit To Address City,Remit To Address State,Remit To Address Postal Code,Remit To Address Country Code,Remit To Code,Remit To Tax Prefix,Remit To Tax Number,Remit To Tax Country Code,Remit To VAT ID,Remit To Local Tax Number,Invoice From Address Street1,Invoice From Address Street2,Invoice From Address City,Invoice From Address State,Invoice From Address Postal Code,Invoice From Address Country Code,Invoice From Code,Ship From Address Street1,Ship From Address Street2,Ship From Address City,Ship From Address State,Ship From Address Postal Code,Ship From Address Country Code,Ship From Code,Original invoice number,Original invoice date,Is Credit Note,Disputed Invoice Number,Dispute Resolution Credit Note Number,Supplier Tax Number,Buyer Tax Number,Date of Discovery of Facts Decisive for Correction,Place Of Supply,Split Payment Mechanism,Endorsement On Invoices,New Means Of Transport,Place Of Issuance,Amount Of Advance Payment,Supplier Invoice Issuer Name,Supplier Invoice Reviewer Name,Supplier Payment Collector Name,Signed QR Code,State Tax ID Number,State Tax ID Number for Substitute Taxpayer,Municipality Tax ID Number,Serial Code of Fiscal Invoice,Verification Code,Type of Document,Protocol Number,Nature of Operation,Type of Operation,Freight Type,Vehicle License Plate,National Enrollment of Conveyor,Volume Amount,Volume Gross Weight,Volume Liquid Weight,Volume Brand,Volume Type,Volume Numbering,Payment Agreement Notes,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Ship To Street3,Ship To Street4,Remit To Address Street3,Remit To Address Street4,Invoice From Address Street3,Invoice From Address Street4,Ship From Address Street3,Ship From Address Street4,Invoice Group,Batch ID,Posting Date,Comments to Supplier
Invoice Line,66530062,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11001793 Item# 4700335        ,,,52.6,,,,,,,EA,,,,,,,,,6,01325,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530063,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223679,,
Invoice Line,66530063,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11002122 Item# 7930794        ,,,60,,,,,,,EA,,,,,,,,,6,00326,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530064,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,14.71,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223682,,
Invoice Line,66530064,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11005083 Item# 5050416        ,,,38.54,,,,,,,EA,,,,,,,,,3,02613,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530065,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223674,,
Invoice Line,66530065,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11007529 Item# 2940217        ,,,15,,,,,,,EA,,,,,,,,,6,00326,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530066,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,25.41,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223675,,
Invoice Line,66530066,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11013483 Item# W797-68        ,,,4.73,,,,,,,EA,,,,,,,,,6,01285,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530067,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,10.37,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223672,,
Invoice Line,66530067,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11017638 Item# 6190466        ,,,15.39,,,,,,,EA,,,,,,,,,6,04941,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530068,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,55.52,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223680,,
Invoice Line,66530068,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11017693 Item# B328-59        ,,,82.75,,,,,,,EA,,,,,,,,,6,02022,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530069,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,10.37,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223687,,
Invoice Line,66530069,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11016836 Item# 8270349        ,,,26.48,,,,,,,EA,,,,,,,,,4,03022,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530070,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223677,,
Invoice Line,66530070,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11019280 Item# B1050-95       ,,,12,,,,,,,EA,,,,,,,,,6,02041,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530071,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223691,,
Invoice Line,66530071,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11020094 Item# 2780149        ,,,23.33,,,,,,,EA,,,,,,,,,3,00793,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530072,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,10.37,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223684,,
Invoice Line,66530072,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11020571 Item# W2721-268      ,,,8.37,,,,,,,EA,,,,,,,,,3,02766,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530185,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,106.02,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223685,,
Invoice Line,66530185,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10939134 Item# B476-66        ,,,116.04,,,,,,,EA,,,,,,,,,6,04438,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530186,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,27.28,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223681,,
Invoice Line,66530186,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10960927 Item# B476-66        ,,,22.5,,,,,,,EA,,,,,,,,,6,00903,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530187,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223679,,
Invoice Line,66530187,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 10962273 Item# B3340-54       ,,,27.61,,,,,,,EA,,,,,,,,,80,C0080,127010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530188,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,16.79,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223682,,
Invoice Line,66530188,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11020028 Item# 2160412        ,,,119.7,,,,,,,EA,,,,,,,,,3,02631,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530189,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,10.37,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223674,,
Invoice Line,66530189,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11020300 Item# 2940217        ,,,13.34,,,,,,,EA,,,,,,,,,6,01343,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530190,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223675,,
Invoice Line,66530190,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11021010 Item# 9810317        ,,,11.16,,,,,,,EA,,,,,,,,,6,04657,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530191,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,38.45,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223672,,
Invoice Line,66530191,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 15329410 Item# 5950438        ,,,28.56,,,,,,,EA,,,,,,,,,6,00984,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66530192,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/09/2025,Yes,,,16.02,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223680,,
Invoice Line,66530192,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 15329410 Item# 5950435        ,,,17.82,,,,,,,EA,,,,,,,,,6,00984,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66554879,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/10/2025,Yes,,,12.04,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223687,,
Invoice Line,66554879,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11017585 Item# T468-00        ,,,32.63,,,,,,,EA,,,,,,,,,6,00549,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66554880,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/10/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223677,,
Invoice Line,66554880,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11019518 Item# 9810366        ,,,43.26,,,,,,,EA,,,,,,,,,6,03889,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66554881,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/10/2025,Yes,,,7.99,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223691,,
Invoice Line,66554881,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11022939 Item# 9380281        ,,,15.9,,,,,,,EA,,,,,,,,,6,02009,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66554882,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/10/2025,Yes,,,10.37,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223684,,
Invoice Line,66554882,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11023139 Item# 5970217        ,,,16,,,,,,,EA,,,,,,,,,80,C0080,127010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66554952,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/10/2025,Yes,,,10.37,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223685,,
Invoice Line,66554952,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11001309 Item# 4970118        ,,,40.02,,,,,,,EA,,,,,,,,,6,01326,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66554953,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/10/2025,Yes,,,52.89,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223681,,
Invoice Line,66554953,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,1,Ashley PO# 11011784 Item# 8070366        ,,,60,,,,,,,EA,,,,,,,,,3,00945,662050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Invoice,66554954,"ASHLEY FURNITURE IND, INC (54612-0000)",RAC-285431,,07/10/2025,Yes,,,59.28,no,,,,,,,,,,,Chart of Accounts,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223679,,
